Graph 0,tahminler
-8311552.0,1
-8528640.0,1
-8577792.0,1
-8658176.0,1
-8588800.0,1
-8513536.0,1
-8300288.0,1
-8350720.0,1
-8067584.0,1
-8018432.0,1
-8119296.0,1
-7896064.0,1
-7940864.0,1
-7888896.0,1
-8033280.0,1
-8190464.0,1
-8451840.0,1
-8934400.0,1
-9514496.0,1
-10347776.0,1
-11169024.0,1
-12303360.0,1
-13277696.0,1
-14562048.0,1
-15894272.0,1
-17389312.0,1
-18902272.0,1
-20647936.0,1
-22300160.0,1
-24020480.0,1
-25695232.0,1
-27340544.0,1
-29036032.0,1
-30610688.0,1
-32125952.0,1
-33403904.0,1
-34724608.0,1
-35620352.0,1
-36464128.0,1
-37293568.0,1
-37738752.0,1
-37871360.0,1
-38024448.0,1
-37735168.0,1
-37455360.0,1
-37022208.0,1
-36115968.0,1
-35278336.0,1
-9146624.0,1
-7203072.0,1
-5354752.0,1
-3420672.0,1
-1608192.0,1
198144.0,1
1887488.0,1
3388160.0,1
4759808.0,1
6085120.0,1
7412736.0,1
8609792.0,1
9651968.0,1
10725120.0,1
11558400.0,1
12353536.0,1
13095936.0,1
13965312.0,1
14460160.0,1
15238400.0,1
15919360.0,1
16544256.0,1
16998656.0,1
17483776.0,1
17971968.0,1
18588928.0,1
19159296.0,1
19686912.0,1
20345856.0,1
20945920.0,1
21626880.0,1
22209536.0,1
22994432.0,1
23747072.0,1
24492544.0,1
25367296.0,1
26111744.0,1
27001856.0,1
27886336.0,1
28795392.0,1
29710592.0,1
30477568.0,1
31422464.0,1
32126976.0,1
32781824.0,1
33584896.0,1
34099968.0,1
34623744.0,1
35311360.0,1
35847680.0,1
36269312.0,1
36579328.0,1
36860672.0,1
37290752.0,1
37373952.0,1
37478400.0,1
37381632.0,1
37371136.0,1
37353472.0,1
37143808.0,1
36688384.0,1
36261376.0,1
35751424.0,1
35244800.0,1
34502144.0,1
33780736.0,1
32895488.0,1
31891968.0,1
30811136.0,1
29711872.0,1
28504576.0,1
27175168.0,1
25926912.0,1
24232960.0,1
22863872.0,1
21416448.0,1
806144.0,1
113920.0,1
-459264.0,1
-1122048.0,1
-1804288.0,1
-2424576.0,1
-2993664.0,1
-3492352.0,1
-3990016.0,1
-4702976.0,1
-5188864.0,1
-6124288.0,1
-6672640.0,1
-7613952.0,1
-8703488.0,1
-9470208.0,1
-10684672.0,1
-11802112.0,1
-13267712.0,1
-14752256.0,1
-16352512.0,1
-17939200.0,1
-19836928.0,1
-21732096.0,1
-23709952.0,1
-25830144.0,1
-28025344.0,1
-30426624.0,1
-32638464.0,1
-34956544.0,1
-37427200.0,1
-39745536.0,1
-42154496.0,1
-44439552.0,1
-46732288.0,1
-49085696.0,1
-51132416.0,1
-53167616.0,1
-55076096.0,1
-56701440.0,1
-58292992.0,1
-59630336.0,1
-60736000.0,1
-61657344.0,1
-62342144.0,1
-62853888.0,1
-62946048.0,1
-63042816.0,1
-62876416.0,1
-62342144.0,1
-61846016.0,1
-60961536.0,1
-60015104.0,1
-59075840.0,1
-57775360.0,1
-56805376.0,1
-55462912.0,1
-54142976.0,1
-52937984.0,1
-51727360.0,1
-51994624.0,1
-53553408.0,1
-55222272.0,1
-56867328.0,1
-58538240.0,1
-60286208.0,1
-62029312.0,1
-63625984.0,1
-65209344.0,1
-66779904.0,1
-68114688.0,1
-69238528.0,1
-70322176.0,1
-70951168.0,1
-71568640.0,1
-72025600.0,1
-71959296.0,1
-71507200.0,1
-70911488.0,1
-69794560.0,1
-68566784.0,1
-66833152.0,1
-64786432.0,1
-62241792.0,1
-59556608.0,1
-56407552.0,1
-53131520.0,1
-49607680.0,1
-45525248.0,1
-41421568.0,1
-37133056.0,1
-32730880.0,1
-28288000.0,1
-23631104.0,1
-19012096.0,1
-14460160.0,1
-9985536.0,1
-5491968.0,1
-1239040.0,1
2657024.0,1
6464000.0,1
9901056.0,1
13125632.0,1
15959040.0,1
18893056.0,1
21434368.0,1
23801344.0,1
25923072.0,1
27602432.0,1
29214208.0,1
30480384.0,1
31438592.0,1
32295424.0,1
32823552.0,1
33375232.0,1
33502976.0,1
33712384.0,1
33676032.0,1
33505792.0,1
31247616.0,1
32048384.0,1
32976384.0,1
33858048.0,1
35250944.0,1
36260608.0,1
37599744.0,1
38968320.0,1
40303616.0,1
41785088.0,1
43064320.0,1
44520448.0,1
45880320.0,1
47070976.0,1
48083712.0,1
49083136.0,1
49945856.0,1
50276096.0,1
50836736.0,1
50949376.0,1
50785024.0,1
50560256.0,1
49601024.0,1
48712448.0,1
47537664.0,1
45911040.0,1
43967488.0,1
41883904.0,1
39256576.0,1
36623616.0,1
33593344.0,1
30412544.0,1
26863872.0,1
23408384.0,1
19578112.0,1
15730176.0,1
11775744.0,1
7856384.0,1
3857408.0,1
-208128.0,1
-4223744.0,1
-8206080.0,1
-12068352.0,1
-15827968.0,1
-19235072.0,1
-22696960.0,1
-25534720.0,1
-28322816.0,1
-31051264.0,1
-33186816.0,1
-35155200.0,1
-36720640.0,1
-37869312.0,1
-38859008.0,1
-39322112.0,1
-39778048.0,1
-39659776.0,1
-39576064.0,1
-38911744.0,1
-37864448.0,1
-36974592.0,1
-35528192.0,1
-34065920.0,1
-32514560.0,1
-6215680.0,1
-5163008.0,1
-4423936.0,1
-3493120.0,1
-2842368.0,1
-2155008.0,1
-1714432.0,1
-1204992.0,1
-691968.0,1
-186112.0,1
301568.0,1
1019392.0,1
1620736.0,1
2394112.0,1
3267328.0,1
4167424.0,1
5423104.0,1
6535168.0,1
8105728.0,1
9540864.0,1
11285504.0,1
13106944.0,1
15110144.0,1
17256448.0,1
19628544.0,1
22117888.0,1
24614656.0,1
27236096.0,1
30150144.0,1
32786432.0,1
35715840.0,1
38578944.0,1
41481984.0,1
44287232.0,1
47040000.0,1
49714944.0,1
52271360.0,1
54711552.0,1
57174784.0,1
58987008.0,1
61040128.0,1
62639104.0,1
63964928.0,1
65244928.0,1
65946368.0,1
66685952.0,1
66928896.0,1
66717952.0,1
66201856.0,1
65508352.0,1
64496896.0,1
63134976.0,1
61125888.0,1
59056640.0,1
56493312.0,1
53720064.0,1
50679552.0,1
47330048.0,1
43628544.0,1
39820032.0,1
35544064.0,1
31156224.0,1
26609408.0,1
21771264.0,1
16957440.0,1
12073216.0,1
6690304.0,1
1692928.0,1
-3464448.0,1
-8696576.0,1
-14088448.0,1
-19307008.0,1
-24699648.0,1
-29614592.0,1
-34497792.0,1
-39013888.0,1
-43677696.0,1
-47895040.0,1
-52016128.0,1
-78430720.0,1
-78437632.0,1
-78263296.0,1
-77940736.0,1
-77588224.0,1
-77091072.0,1
-76535808.0,1
-76093696.0,1
-75570176.0,1
-75131648.0,1
-74712832.0,1
-74544384.0,1
-74330368.0,1
-74469120.0,1
-74795264.0,1
-75071744.0,1
-75900160.0,1
-76719616.0,1
-77831936.0,1
-79208192.0,1
-80604928.0,1
-82267392.0,1
-84110336.0,1
-85926144.0,1
-87864576.0,1
-89742336.0,1
-91700224.0,1
-93700352.0,1
-95443712.0,1
-97092864.0,1
-98689536.0,1
-99908608.0,1
-100853760.0,1
-101451520.0,1
-101603328.0,1
-101414400.0,1
-100854528.0,1
-99730432.0,1
-98278400.0,1
-96282880.0,1
-93583616.0,1
-90514432.0,1
-86940672.0,1
-82822144.0,1
-78021376.0,1
-72688896.0,1
-67206400.0,1
-61055488.0,1
-54656512.0,1
54317824.0,1
60001024.0,1
65347584.0,1
70022912.0,1
74147584.0,1
77809408.0,1
80844544.0,1
83468544.0,1
85396224.0,1
86662400.0,1
87312640.0,1
87528704.0,1
86998784.0,1
86002688.0,1
84528896.0,1
82601216.0,1
80067584.0,1
77230080.0,1
74019072.0,1
70567680.0,1
66725888.0,1
62795264.0,1
58664448.0,1
54437376.0,1
50082048.0,1
45784320.0,1
41338112.0,1
37244416.0,1
32997120.0,1
29053440.0,1
25140480.0,1
21408000.0,1
17949696.0,1
14722816.0,1
11760384.0,1
8919040.0,1
6647296.0,1
4563200.0,1
2734080.0,1
903936.0,1
-282880.0,1
-1321728.0,1
-2290944.0,1
-2806784.0,1
-3488768.0,1
-3720192.0,1
-3840000.0,1
-4121856.0,1
-4135680.0,1
-4120576.0,1
-4359680.0,1
-4317184.0,1
-4541440.0,1
-4866048.0,1
-5382656.0,1
-6073856.0,1
-6739456.0,1
-7939840.0,1
-9072640.0,1
-10428160.0,1
-12087808.0,1
-13990400.0,1
-16084224.0,1
-18342144.0,1
-20961280.0,1
-23470080.0,1
-26085120.0,1
-29151232.0,1
-32119040.0,1
-35123968.0,1
-38204416.0,1
-41502208.0,1
-44737280.0,1
-70975232.0,1
-70844160.0,1
-70254848.0,1
-69473024.0,1
-68133888.0,1
-66612224.0,1
-64559104.0,1
-62377472.0,1
-59744256.0,1
-56848128.0,1
-53496064.0,1
-49960192.0,1
-45903360.0,1
-41982464.0,1
-37313536.0,1
-32832000.0,1
-28136960.0,1
-22998784.0,1
-18049280.0,1
-12926976.0,1
-7539712.0,1
-2335232.0,1
2969088.0,1
8132352.0,1
13195008.0,1
18123776.0,1
23190272.0,1
27816448.0,1
32342016.0,1
36791040.0,1
41034752.0,1
45164800.0,1
48998912.0,1
52447744.0,1
55794432.0,1
58653696.0,1
61454336.0,1
63868160.0,1
65835776.0,1
67483136.0,1
68865280.0,1
69822208.0,1
70611968.0,1
70786560.0,1
70710528.0,1
70310912.0,1
69552640.0,1
68552448.0,1
66978048.0,1
65501440.0,1
63335936.0,1
61014528.0,1
58534656.0,1
55764736.0,1
52712704.0,1
49674752.0,1
46328064.0,1
42991616.0,1
39554816.0,1
35936512.0,1
32450048.0,1
29090048.0,1
25669120.0,1
22328832.0,1
-3455744.0,1
-3532800.0,1
-3510528.0,1
-3383296.0,1
-3401728.0,1
-3199744.0,1
-3160320.0,1
-3102976.0,1
-3188480.0,1
-3541248.0,1
-4168960.0,1
-5054208.0,1
-6165504.0,1
-7365120.0,1
-8972800.0,1
-10854144.0,1
-13087232.0,1
-15360000.0,1
-18112000.0,1
-21165312.0,1
-24430336.0,1
-27703552.0,1
-31539712.0,1
-35203840.0,1
-39309312.0,1
-43318016.0,1
-47584000.0,1
-51514112.0,1
-55460352.0,1
-59217152.0,1
-63012864.0,1
-66519296.0,1
-69742336.0,1
-72614912.0,1
-75162112.0,1
-77180416.0,1
-78887424.0,1
-79892992.0,1
-80758016.0,1
-80792576.0,1
-80250624.0,1
-79498240.0,1
-78056448.0,1
-75943168.0,1
-73502464.0,1
-70628608.0,1
-67233792.0,1
-63683584.0,1
-59431168.0,1
-55455232.0,1
-50743296.0,1
-46282752.0,1
-41445632.0,1
-36628736.0,1
-31848704.0,1
-27304448.0,1
-22996480.0,1
-18831616.0,1
1331968.0,1
295168.0,1
-712192.0,1
-2080768.0,1
-3340800.0,1
-4752896.0,1
-5916672.0,1
-7242496.0,1
-8212992.0,1
-9008640.0,1
-9843200.0,1
-10293504.0,1
-10383104.0,1
-10182656.0,1
-9724928.0,1
-8913152.0,1
-7621632.0,1
-5883904.0,1
-4025088.0,1
-1842176.0,1
672768.0,1
3432448.0,1
6346496.0,1
9515776.0,1
12954368.0,1
16410368.0,1
19880448.0,1
23677440.0,1
27412224.0,1
31037952.0,1
34450944.0,1
37523456.0,1
40797184.0,1
43673856.0,1
46102528.0,1
48158720.0,1
50171904.0,1
51256064.0,1
52267776.0,1
52739840.0,1
52409088.0,1
51873792.0,1
50763008.0,1
49063424.0,1
47165440.0,1
44431616.0,1
41622016.0,1
38154752.0,1
34449152.0,1
30336512.0,1
25973760.0,1
21198080.0,1
16421120.0,1
11596032.0,1
6123264.0,1
1090048.0,1
-4082432.0,1
-9539584.0,1
-14648064.0,1
-19762688.0,1
-24878592.0,1
-29531136.0,1
-34093568.0,1
-38316032.0,1
-42010112.0,1
-45460480.0,1
-48406016.0,1
-51052032.0,1
-53241600.0,1
-55172608.0,1
-56557312.0,1
-57567488.0,1
-58052608.0,1
-35301888.0,1
-33359616.0,1
-31226880.0,1
-29269504.0,1
-27538176.0,1
-25765632.0,1
-24277504.0,1
-22896384.0,1
-21652224.0,1
-20740608.0,1
-19700480.0,1
-19221504.0,1
-18530048.0,1
-18101248.0,1
-17640704.0,1
-17314048.0,1
-17157120.0,1
-17002240.0,1
-17015552.0,1
-17022976.0,1
-17018368.0,1
-16933888.0,1
-16858880.0,1
-16929536.0,1
-16798720.0,1
-16545280.0,1
-16136960.0,1
-15878912.0,1
-15458816.0,1
-14923008.0,1
-14204160.0,1
-13499648.0,1
-12483584.0,1
-11430912.0,1
-10221824.0,1
-9112832.0,1
-7725824.0,1
-6212864.0,1
-4508672.0,1
-2846208.0,1
-1014784.0,1
941568.0,1
2891264.0,1
4771328.0,1
6744064.0,1
8811008.0,1
11015936.0,1
13078784.0,1
15163648.0,1
17006080.0,1
19017728.0,1
20882944.0,1
22458112.0,1
23921920.0,1
25317632.0,1
26471936.0,1
27390208.0,1
28150784.0,1
28565760.0,1
28800512.0,1
28951552.0,1
28653312.0,1
-4321280.0,1
-7918336.0,1
-11484672.0,1
-14933760.0,1
-18354688.0,1
-22013696.0,1
-25348608.0,1
-28949760.0,1
-32124416.0,1
-35253760.0,1
-38419200.0,1
-41336320.0,1
-44068864.0,1
-46744576.0,1
-49003008.0,1
-51035648.0,1
-53078784.0,1
-54753024.0,1
-56302080.0,1
-57486336.0,1
-58347520.0,1
-58975232.0,1
-59635712.0,1
-59809280.0,1
-59826176.0,1
-59483136.0,1
-59000832.0,1
-58311936.0,1
-57441280.0,1
-56147200.0,1
-55088896.0,1
-53920256.0,1
-52406528.0,1
-51026688.0,1
-49493504.0,1
-48021248.0,1
-46408448.0,1
-44933376.0,1
-43560960.0,1
-42181120.0,1
-40878080.0,1
-39640320.0,1
-38686720.0,1
-37771520.0,1
-36908032.0,1
-36236800.0,1
-35683584.0,1
-35319040.0,1
-35040768.0,1
-34683648.0,1
-34683648.0,1
-34779904.0,1
-34813184.0,1
-34259968.0,1
-33578752.0,1
-32549120.0,1
-31622656.0,1
-30246144.0,1
-28854528.0,1
-27232768.0,1
-25367296.0,1
-23447040.0,1
-21216768.0,1
-18995968.0,1
-16713472.0,1
-14308352.0,1
-11905792.0,1
-9134336.0,1
-6648064.0,1
-4039680.0,1
-1443328.0,1
1116928.0,1
3489280.0,1
5648128.0,1
7673600.0,1
9693440.0,1
11387904.0,1
12944128.0,1
14276352.0,1
15401216.0,1
16388096.0,1
17043456.0,1
17550336.0,1
17698304.0,1
17660160.0,1
17269504.0,1
16732416.0,1
15859712.0,1
15133184.0,1
13821952.0,1
12553728.0,1
11151872.0,1
9406208.0,1
7587840.0,1
5887232.0,1
3931136.0,1
2253312.0,1
257280.0,1
-1579264.0,1
-3280896.0,1
-5143552.0,1
-6911232.0,1
-8532224.0,1
-10065152.0,1
-11114752.0,1
-12192000.0,1
-12880128.0,1
-13827328.0,1
-14207488.0,1
-14440448.0,1
-14476800.0,1
-14441472.0,1
-14281984.0,1
-13755648.0,1
-12964608.0,1
-12063488.0,1
-11148544.0,1
-10023936.0,1
-8765696.0,1
-7331328.0,1
-6110464.0,1
10190592.0,1
10597888.0,1
11014144.0,1
11471872.0,1
11665408.0,1
11982848.0,1
12257280.0,1
12134400.0,1
12441344.0,1
12605440.0,1
12703744.0,1
12858880.0,1
13092352.0,1
13190144.0,1
13413888.0,1
13704192.0,1
13903616.0,1
14116352.0,1
14366208.0,1
14551040.0,1
14857984.0,1
15077632.0,1
15266304.0,1
15437568.0,1
15365376.0,1
15553536.0,1
15605504.0,1
15589888.0,1
15545088.0,1
15410432.0,1
15275008.0,1
15198464.0,1
15038720.0,1
14592768.0,1
14318592.0,1
14100992.0,1
13495040.0,1
13228800.0,1
12770048.0,1
12450816.0,1
11857152.0,1
11475200.0,1
10828800.0,1
10497280.0,1
10028800.0,1
9596160.0,1
9243136.0,1
8986368.0,1
8463360.0,1
8437248.0,1
8296960.0,1
8071936.0,1
8065536.0,1
7889664.0,1
8027136.0,1
8001024.0,1
8156928.0,1
8501504.0,1
8627200.0,1
9001216.0,1
9282304.0,1
9675264.0,1
10174208.0,1
10530048.0,1
11002624.0,1
11362560.0,1
11867136.0,1
12309248.0,1
12593920.0,1
12913152.0,1
13181952.0,1
13242880.0,1
13308928.0,1
13117952.0,1
13087744.0,1
12718848.0,1
12251904.0,1
11716864.0,1
10991872.0,1
10192896.0,1
-8449536.0,1
-8971776.0,1
-9229312.0,1
-9286400.0,1
-9314048.0,1
-8876544.0,1
-8297216.0,1
-7415808.0,1
-6270464.0,1
-4915200.0,1
-3284736.0,1
-1474560.0,1
341760.0,1
2475264.0,1
4632320.0,1
6968064.0,1
9298176.0,1
11644416.0,1
14244608.0,1
16709376.0,1
19227904.0,1
21729280.0,1
23999744.0,1
26285312.0,1
28338176.0,1
30370816.0,1
32146176.0,1
33842688.0,1
35181568.0,1
36426496.0,1
37234176.0,1
37987584.0,1
38224384.0,1
38426368.0,1
38212352.0,1
37659392.0,1
37048064.0,1
35878144.0,1
34705408.0,1
33115648.0,1
31271168.0,1
29532160.0,1
27539200.0,1
25308160.0,1
23067136.0,1
20892928.0,1
18741248.0,1
16284928.0,1
14168576.0,1
12093440.0,1
10437888.0,1
8658176.0,1
7225088.0,1
5832448.0,1
4887296.0,1
4172032.0,1
3527168.0,1
3328000.0,1
3187456.0,1
3311104.0,1
3713536.0,1
4404992.0,1
5224448.0,1
6078720.0,1
7104000.0,1
8275456.0,1
9542912.0,1
10784768.0,1
11937280.0,1
13142784.0,1
14168576.0,1
15150848.0,1
16248064.0,1
16674560.0,1
17132288.0,1
17506816.0,1
17182976.0,1
16956160.0,1
16102400.0,1
15091712.0,1
13574656.0,1
11975168.0,1
9763584.0,1
7418880.0,1
4538368.0,1
1523712.0,1
-2010368.0,1
-5891072.0,1
-10201088.0,1
-77442816.0,1
-80814080.0,1
-83656448.0,1
-86070272.0,1
-88119808.0,1
-89637120.0,1
-90849024.0,1
-91343360.0,1
-91438336.0,1
-91195904.0,1
-90622208.0,1
-89539840.0,1
-88281344.0,1
-86470144.0,1
-84646656.0,1
-82398720.0,1
-80110080.0,1
-77441792.0,1
-74868224.0,1
-72588544.0,1
-69893632.0,1
-67169536.0,1
-64871936.0,1
-62301440.0,1
-60074496.0,1
-57896192.0,1
-56035584.0,1
-54222336.0,1
-52743936.0,1
-51426560.0,1
-50279424.0,1
-49257216.0,1
-48740352.0,1
-48142848.0,1
-47889664.0,1
-47803392.0,1
-47799040.0,1
-47906560.0,1
-48260864.0,1
-48703488.0,1
-49136384.0,1
-49506560.0,1
-50001920.0,1
-50467584.0,1
-50856192.0,1
-50914048.0,1
-51265792.0,1
-51232768.0,1
-51065344.0,1
-50523648.0,1
-49956608.0,1
-3778048.0,1
1347072.0,1
6284032.0,1
11404032.0,1
16558848.0,1
21559040.0,1
26596864.0,1
31534080.0,1
36141056.0,1
40808192.0,1
45341440.0,1
49199616.0,1
53170944.0,1
56772096.0,1
59812608.0,1
62619136.0,1
65031936.0,1
66955776.0,1
68605184.0,1
69683968.0,1
70576384.0,1
70730752.0,1
70569216.0,1
69948672.0,1
68972544.0,1
67619840.0,1
65828864.0,1
63707904.0,1
61287168.0,1
58437888.0,1
55452160.0,1
52017664.0,1
48421632.0,1
44785152.0,1
40861696.0,1
36906496.0,1
32832768.0,1
28886016.0,1
24715264.0,1
20441600.0,1
16350208.0,1
12414208.0,1
8289536.0,1
4531712.0,1
862464.0,1
-2581760.0,1
-6058240.0,1
-9378048.0,1
-12294400.0,1
-15048192.0,1
-17590784.0,1
-19879936.0,1
-21886208.0,1
-23883008.0,1
-25502208.0,1
-27025408.0,1
-28248576.0,1
-29572352.0,1
-30624256.0,1
-31706624.0,1
-32583424.0,1
-33442304.0,1
-34309120.0,1
-35323648.0,1
-36178176.0,1
-37183744.0,1
-38145792.0,1
-39348992.0,1
-61872640.0,1
-63478528.0,1
-65133312.0,1
-66543872.0,1
-67850240.0,1
-68738816.0,1
-69563136.0,1
-70416128.0,1
-70869504.0,1
-71021824.0,1
-71002880.0,1
-70531328.0,1
-70083328.0,1
-69103872.0,1
-67972608.0,1
-66697216.0,1
-65061632.0,1
-63190272.0,1
-61045760.0,1
-58781696.0,1
-56284416.0,1
-53791232.0,1
-51044096.0,1
-48555008.0,1
-45617920.0,1
-42641664.0,1
-39895808.0,1
-36844800.0,1
-34119424.0,1
-31557632.0,1
-28711424.0,1
-26376192.0,1
-23950848.0,1
-21766912.0,1
-19478272.0,1
-17346560.0,1
-15516416.0,1
-13522944.0,1
-11618304.0,1
-9799424.0,1
-8128000.0,1
-6376192.0,1
-4764928.0,1
-2935296.0,1
-1177856.0,1
696832.0,1
2362624.0,1
4157696.0,1
6098944.0,1
8185088.0,1
10280704.0,1
12441600.0,1
14620160.0,1
16839424.0,1
19561728.0,1
21984512.0,1
24406784.0,1
26969600.0,1
29459200.0,1
31666688.0,1
46396928.0,1
45523456.0,1
44223232.0,1
42510592.0,1
40354560.0,1
37977600.0,1
35341824.0,1
32476928.0,1
29230592.0,1
25923584.0,1
22082048.0,1
18359552.0,1
14461184.0,1
10291200.0,1
6286592.0,1
2228224.0,1
-1680128.0,1
-5988352.0,1
-10015488.0,1
-14058240.0,1
-17771776.0,1
-21395456.0,1
-24558080.0,1
-27451648.0,1
-30166784.0,1
-32503296.0,1
-34313472.0,1
-36071680.0,1
-37244928.0,1
-38216448.0,1
-38877696.0,1
-39186688.0,1
-39186944.0,1
-39016192.0,1
-38700544.0,1
-38153216.0,1
-37309696.0,1
-36441088.0,1
-35477760.0,1
-34368256.0,1
-33520896.0,1
-32596224.0,1
-31743488.0,1
-31082240.0,1
-30525184.0,1
-30061568.0,1
-29908992.0,1
-29745408.0,1
-30206976.0,1
-30634752.0,1
-31257600.0,1
-32258304.0,1
-33453824.0,1
-35106560.0,1
-36491520.0,1
-38496768.0,1
-40431616.0,1
-42597376.0,1
-63276544.0,1
-62532864.0,1
-61308160.0,1
-59738112.0,1
-57525248.0,1
-55008768.0,1
-51964672.0,1
-48484608.0,1
-44862464.0,1
-40850176.0,1
-36290560.0,1
-31657472.0,1
-26662144.0,1
-21541120.0,1
-16503552.0,1
-11281152.0,1
-6292992.0,1
-1440512.0,1
3253248.0,1
7746304.0,1
11802624.0,1
15441664.0,1
18944256.0,1
21870848.0,1
24465152.0,1
26504448.0,1
28196352.0,1
29277184.0,1
30045696.0,1
30494976.0,1
30217984.0,1
29649152.0,1
28413696.0,1
27070976.0,1
25182720.0,1
23146496.0,1
20717056.0,1
18192640.0,1
15644928.0,1
12661504.0,1
9875712.0,1
6900736.0,1
3908352.0,1
1395968.0,1
-1187840.0,1
-3753984.0,1
-5740288.0,1
-7661056.0,1
-9189888.0,1
-10237184.0,1
-10694400.0,1
-10743552.0,1
-10397696.0,1
-9696256.0,1
-8192000.0,1
-6373376.0,1
-4094720.0,1
-1319680.0,1
1903616.0,1
5192704.0,1
8978688.0,1
12747776.0,1
17097216.0,1
21445120.0,1
25747968.0,1
30345984.0,1
34893568.0,1
39326976.0,1
43387392.0,1
47382784.0,1
48985344.0,1
45237248.0,1
41021952.0,1
36602368.0,1
31803904.0,1
26937344.0,1
21778176.0,1
16730368.0,1
11631616.0,1
6549248.0,1
1775360.0,1
-3170048.0,1
-7565824.0,1
-11679232.0,1
-15274496.0,1
-18521856.0,1
-21169152.0,1
-23094784.0,1
-24578560.0,1
-25452800.0,1
-25634816.0,1
-25120256.0,1
-24131328.0,1
-22412800.0,1
-20090112.0,1
-17284352.0,1
-13893888.0,1
-10182656.0,1
-6153728.0,1
-1781504.0,1
2783232.0,1
7345664.0,1
11846400.0,1
16287488.0,1
20638976.0,1
25077760.0,1
29225216.0,1
32989696.0,1
36622336.0,1
39856128.0,1
42330624.0,1
44645376.0,1
46224384.0,1
47345920.0,1
47643904.0,1
47506944.0,1
46690304.0,1
45318912.0,1
43351296.0,1
40561152.0,1
37389056.0,1
33550336.0,1
29394944.0,1
24734208.0,1
19857664.0,1
14529536.0,1
8890368.0,1
3139072.0,1
-2658048.0,1
-8722944.0,1
-15176448.0,1
-21028352.0,1
-26614016.0,1
-32037376.0,1
-37147904.0,1
-41878272.0,1
-46250752.0,1
-47053312.0,1
-43923200.0,1
-40540160.0,1
-37017856.0,1
-33171712.0,1
-29411584.0,1
-25723904.0,1
-22156032.0,1
-18917376.0,1
-15658496.0,1
-12796416.0,1
-10100480.0,1
-7751680.0,1
-5851392.0,1
-4279040.0,1
-3019776.0,1
-2343168.0,1
-2048512.0,1
-2231296.0,1
-2714368.0,1
-3872256.0,1
-5227520.0,1
-7199744.0,1
-9273600.0,1
-11790592.0,1
-14512896.0,1
-17326592.0,1
-20672768.0,1
-23631872.0,1
-26958336.0,1
-30115840.0,1
-33513216.0,1
-36657664.0,1
-39717376.0,1
-42600448.0,1
-45262336.0,1
-47619072.0,1
-49920512.0,1
-51862016.0,1
-53355776.0,1
-54495488.0,1
-55299328.0,1
-55732224.0,1
-55926272.0,1
-55719680.0,1
-55204096.0,1
-54309376.0,1
-52946176.0,1
-51214592.0,1
-49325056.0,1
-46996992.0,1
-44332544.0,1
-41579008.0,1
-38475520.0,1
-35164160.0,1
-31803392.0,1
17134080.0,1
18960384.0,1
20419072.0,1
21658624.0,1
22509824.0,1
22962432.0,1
23207936.0,1
22889984.0,1
22458624.0,1
21585152.0,1
20380416.0,1
18855168.0,1
17048064.0,1
15043072.0,1
12836608.0,1
10414336.0,1
7932416.0,1
5166848.0,1
2345984.0,1
-530944.0,1
-3581184.0,1
-6629376.0,1
-9591296.0,1
-12474368.0,1
-15235328.0,1
-17839872.0,1
-20517120.0,1
-22648832.0,1
-24883456.0,1
-26699008.0,1
-28312320.0,1
-29547776.0,1
-30683392.0,1
-31493376.0,1
-32011776.0,1
-32388352.0,1
-32157696.0,1
-32091904.0,1
-31344384.0,1
-30506752.0,1
-29254400.0,1
-28080384.0,1
-26653952.0,1
-24947200.0,1
-23283968.0,1
-21253632.0,1
-19457792.0,1
-17409536.0,1
-15518208.0,1
-13513728.0,1
-11716352.0,1
-9743104.0,1
-8323840.0,1
-6825472.0,1
-5766656.0,1
-4688640.0,1
-4046080.0,1
-3522048.0,1
-3337728.0,1
-3461632.0,1
-3886336.0,1
-4591616.0,1
-5634560.0,1
-6521088.0,1
-7955456.0,1
-9516800.0,1
-11138048.0,1
-32263424.0,1
-32260864.0,1
-31835392.0,1
-30902272.0,1
-29901568.0,1
-28471808.0,1
-26598144.0,1
-24545536.0,1
-22117632.0,1
-19530240.0,1
-16495616.0,1
-13281536.0,1
-9827840.0,1
-6301952.0,1
-2557696.0,1
1220608.0,1
5186560.0,1
8991744.0,1
12817920.0,1
16546304.0,1
20175104.0,1
23861504.0,1
27290112.0,1
30739200.0,1
33959936.0,1
36617728.0,1
39345664.0,1
41590784.0,1
43475968.0,1
45298432.0,1
46715648.0,1
47681792.0,1
48358144.0,1
48700928.0,1
48692480.0,1
48029952.0,1
47513344.0,1
46262016.0,1
45118464.0,1
43421184.0,1
41416192.0,1
39383808.0,1
36976640.0,1
34577664.0,1
31960320.0,1
29115136.0,1
26116352.0,1
23269376.0,1
20201984.0,1
17262080.0,1
14243840.0,1
11191296.0,1
8358400.0,1
5448960.0,1
2688768.0,1
-64256.0,1
-2788608.0,1
-5543424.0,1
-7914240.0,1
-10413312.0,1
-12619776.0,1
-14548992.0,1
-16402688.0,1
-18060032.0,1
-19508992.0,1
-20969216.0,1
-21886208.0,1
-22906368.0,1
-30334720.0,1
-31143936.0,1
-32158976.0,1
-33277184.0,1
-34345216.0,1
-35587328.0,1
-37037824.0,1
-38558464.0,1
-40214016.0,1
-42034432.0,1
-43895808.0,1
-45734144.0,1
-47742976.0,1
-49697792.0,1
-51744768.0,1
-53720064.0,1
